host_response_rate,host_is_superhost,host_listings_count,zipcode,room_type,bathrooms,accommodates,beds,bed_type,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,availability_30,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,cancellation_policy,reviews_per_month,has_reviews,reviews_per_month.1,log.reviews_per_month,review_scores_rating.1,log.review_scores_rating,review_score_value.1,log.review_scores_value,review_scores_location.1,log.review_scores_location,review_scores_communication.1,log.review_scores_communication,review_scores_checkin.1,log.review_scores_checkin,review_scores_accuracy.1,log.review_scores_accuracy,review_scores_cleanliness.1,log.review_scores_cleanliness,number_of_reviews.1,log.number_of_reviews,inzip28801,inzip28804
100%,t,1,28806,Entire home/apt,1,2,1,Real Bed,100,0,15,2,15,2,9,18,97,10,10,10,10,10,10,flexible,3.94,1,4.9399999999999995,1.597365331199831,98,4.584967478670572,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,19,2.9444389791664403,no,no
N/A,t,4,28804,Entire home/apt,1,2,1,Real Bed,89,100,30,1,0,2,13,4,100,9,9,10,10,10,9,strict_14_with_grace_period,0.83,1,1.83,0.6043159668533296,101,4.61512051684126,10,2.302585092994046,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,10,2.302585092994046,10,2.302585092994046,5,1.6094379124341003,no,yes
N/A,t,2,28805,Private room,1,2,1,Real Bed,99,0,25,1,0,1,23,4,100,10,10,10,10,10,10,flexible,0.83,1,1.83,0.6043159668533296,101,4.61512051684126,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,5,1.6094379124341003,no,no
100%,f,3,28806,Entire home/apt,2,7,7,Real Bed,90,500,140,7,20,30,0,1,100,10,10,10,10,10,10,strict_14_with_grace_period,0.61,1,1.6099999999999999,0.47623417899637155,101,4.61512051684126,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,2,0.6931471805599453,no,no
N/A,t,1,28806,Private room,1,2,1,Real Bed,65,0,0,1,0,2,12,12,97,10,10,10,10,10,10,flexible,2.4,1,3.4,1.2237754316221157,98,4.584967478670572,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,13,2.5649493574615367,no,no
100%,f,1,28801,Private room,1.5,3,2,Real Bed,62,100,75,1,35,2,1,8,100,10,10,10,10,10,10,flexible,1.68,1,2.6799999999999997,0.9858167945227652,101,4.61512051684126,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,9,2.1972245773362196,yes,no
100%,t,1,28801,Private room,1,2,1,Real Bed,89,0,25,2,0,2,15,29,100,10,10,10,10,10,10,flexible,5.76,1,6.76,1.9110228900548727,101,4.61512051684126,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,30,3.4011973816621555,yes,no
100%,f,1,28805,Entire home/apt,2,7,5,Real Bed,185,500,100,6,25,3,12,8,100,10,10,10,10,10,10,strict_14_with_grace_period,1.97,1,2.9699999999999998,1.0885619528146082,101,4.61512051684126,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,9,2.1972245773362196,no,no
100%,t,1,28804,Entire home/apt,1,4,2,Real Bed,150,0,79,4,39,3,18,11,98,10,10,10,10,10,10,moderate,2.31,1,3.31,1.1969481893889715,99,4.59511985013459,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,12,2.4849066497880004,no,yes
100%,t,1,28806,Entire home/apt,1,3,1,Real Bed,95,300,30,1,20,1,18,30,97,10,10,10,10,10,9,strict_14_with_grace_period,5.88,1,6.88,1.9286186519452522,98,4.584967478670572,10,2.302585092994046,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,31,3.4339872044851463,no,no
100%,t,1,28801,Entire home/apt,1,4,2,Real Bed,100,0,40,2,25,2,1,24,100,10,10,10,10,10,10,moderate,6.21,1,7.21,1.9754689512968577,101,4.61512051684126,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,25,3.2188758248682006,yes,no
N/A,t,1,28803,Entire home/apt,2.5,6,4,Real Bed,155,100,90,1,0,3,9,17,99,10,10,10,9,10,10,moderate,3.42,1,4.42,1.4861396960896067,100,4.605170185988092,11,2.3978952727983707,11,2.3978952727983707,10,2.302585092994046,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,18,2.8903717578961645,no,no
N/A,f,263,28805,Entire home/apt,2,4,2,Real Bed,285,0,198,4,0,3,17,0,0,0,0,0,0,0,0,strict_14_with_grace_period,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,no,no
N/A,t,3,28704,Entire home/apt,1,4,1,Real Bed,100,0,30,4,25,1,13,22,100,10,10,10,10,10,10,moderate,4.58,1,5.58,1.7191887763932197,101,4.61512051684126,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,23,3.1354942159291497,no,no
N/A,t,1,28803,Private room,1,2,1,Real Bed,40,0,0,1,5,1,16,22,99,10,10,10,10,10,10,flexible,4.68,1,5.68,1.7369512327330598,100,4.605170185988092,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,23,3.1354942159291497,no,no
N/A,t,1,28804,Private room,1,2,1,Real Bed,65,0,10,1,0,1,10,19,96,10,9,10,10,10,10,moderate,3.73,1,4.73,1.5539252025038417,97,4.574710978503383,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,10,2.302585092994046,20,2.995732273553991,no,yes
N/A,t,2,28801,Private room,1,2,1,Real Bed,71,2e3,39,2,50,1,6,20,95,9,10,10,10,10,10,strict_14_with_grace_period,5.17,1,6.17,1.8196988379172965,96,4.564348191467836,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,10,2.302585092994046,11,2.3978952727983707,21,3.044522437723423,yes,no
N/A,t,2,28803,Entire home/apt,2,6,4,Real Bed,105,100,45,6,10,2,1,9,98,10,10,10,10,10,10,moderate,2.48,1,3.48,1.247032293786383,99,4.59511985013459,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,10,2.302585092994046,no,no
N/A,f,1,28803,Entire home/apt,3.5,6,4,Real Bed,585,1e3,99,6,30,1,10,0,0,0,0,0,0,0,0,strict_14_with_grace_period,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,no,no
100%,t,1,28806,Entire home/apt,1,2,1,Real Bed,119,350,85,2,45,1,16,9,100,10,10,10,10,10,9,strict_14_with_grace_period,1.88,1,2.88,1.0577902941478545,101,4.61512051684126,10,2.302585092994046,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,10,2.302585092994046,no,no
100%,f,1,28804,Entire home/apt,2,11,6,Real Bed,225,200,95,1,0,2,9,5,96,10,10,10,10,10,10,moderate,1.04,1,2.04,0.712949807856125,97,4.574710978503383,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,6,1.791759469228055,no,yes
100%,f,3,28805,Private room,1,2,1,Real Bed,41,0,0,1,0,1,19,3,100,10,9,10,10,10,10,flexible,0.65,1,1.65,0.5007752879124892,101,4.61512051684126,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,10,2.302585092994046,4,1.3862943611198906,no,no
N/A,f,1,28805,Entire home/apt,1,2,2,Real Bed,70,0,15,2,0,1,16,14,97,10,10,10,10,10,10,moderate,3.72,1,4.720000000000001,1.551808799597464,98,4.584967478670572,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,15,2.70805020110221,no,no
100%,f,3,28805,Shared room,1,2,2,Real Bed,24,0,0,1,10,1,21,10,86,9,9,9,10,9,9,flexible,2.04,1,3.04,1.1118575154181303,87,4.465908118654584,10,2.302585092994046,10,2.302585092994046,11,2.3978952727983707,10,2.302585092994046,10,2.302585092994046,10,2.302585092994046,11,2.3978952727983707,no,no
100%,f,3,28805,Private room,1,4,3,Real Bed,50,0,0,3,10,1,21,1,80,10,4,10,8,8,10,flexible,0.23,1,1.23,0.20701416938432612,81,4.394449154672439,11,2.3978952727983707,9,2.1972245773362196,9,2.1972245773362196,11,2.3978952727983707,11,2.3978952727983707,5,1.6094379124341003,2,0.6931471805599453,no,no
N/A,t,4,28805,Entire home/apt,3.5,8,4,Real Bed,399,400,125,1,0,2,18,9,98,10,10,10,10,10,9,moderate,4.03,1,5.03,1.6154199841116479,99,4.59511985013459,10,2.302585092994046,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,10,2.302585092994046,no,no
N/A,t,4,28805,Private room,1,2,1,Real Bed,125,300,50,1,0,2,22,3,100,10,10,10,10,10,9,moderate,0.63,1,1.63,0.4885800148186709,101,4.61512051684126,10,2.302585092994046,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,4,1.3862943611198906,no,no
N/A,t,4,28801,Entire home/apt,1,2,1,Real Bed,250,200,75,1,0,3,15,8,100,10,10,10,10,10,10,strict_14_with_grace_period,1.68,1,2.6799999999999997,0.9858167945227652,101,4.61512051684126,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,9,2.1972245773362196,yes,no
100%,f,7,28806,Entire home/apt,1,4,1,Real Bed,17,0,0,3,5,1,28,12,93,10,9,10,10,10,10,flexible,2.48,1,3.48,1.247032293786383,94,4.543294782270004,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,10,2.302585092994046,13,2.5649493574615367,no,no
N/A,t,2,28803,Entire home/apt,1,2,1,Real Bed,75,100,25,2,10,2,1,7,94,10,9,10,10,10,10,moderate,2.84,1,3.84,1.3454723665996355,95,4.553876891600541,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,10,2.302585092994046,8,2.0794415416798357,no,no
N/A,t,2,28806,Entire home/apt,3,12,4,Real Bed,200,500,125,1,0,1,10,22,97,10,10,10,10,10,9,moderate,4.93,1,5.93,1.780024213009634,98,4.584967478670572,10,2.302585092994046,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,23,3.1354942159291497,no,no
100%,t,1,28803,Private room,1,2,1,Real Bed,129,0,45,1,0,2,24,11,98,10,10,10,10,10,10,flexible,3,1,4,1.3862943611198906,99,4.59511985013459,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,12,2.4849066497880004,no,no
100%,f,1,28801,Entire home/apt,1.5,2,1,Real Bed,180,0,50,1,0,2,0,3,93,10,9,10,10,9,10,strict_14_with_grace_period,0.83,1,1.83,0.6043159668533296,94,4.543294782270004,11,2.3978952727983707,10,2.302585092994046,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,10,2.302585092994046,4,1.3862943611198906,yes,no
N/A,t,1,28804,Entire home/apt,1,6,4,Real Bed,115,0,50,4,15,1,10,35,98,10,10,10,10,10,10,moderate,7.66,1,8.66,2.1587147225743437,99,4.59511985013459,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,36,3.58351893845611,no,yes
100%,f,1,28801,Entire home/apt,1,2,1,Real Bed,240,0,0,1,0,3,15,0,0,0,0,0,0,0,0,flexible,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,yes,no
N/A,t,2,28803,Private room,1,3,2,Real Bed,60,0,10,1,0,1,24,19,100,10,10,10,10,10,10,flexible,4.38,1,5.38,1.682688374173693,101,4.61512051684126,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,20,2.995732273553991,no,no
100%,t,2,28804,Entire home/apt,2.5,6,3,Real Bed,250,200,150,1,0,2,5,14,97,10,10,10,10,9,9,strict_14_with_grace_period,3.23,1,4.23,1.4422019930581866,98,4.584967478670572,10,2.302585092994046,10,2.302585092994046,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,15,2.70805020110221,no,yes
99%,t,145,28804,Entire home/apt,2,7,3,Real Bed,425,1e3,275,6,0,1,15,5,100,10,10,10,10,10,10,super_strict_60,1.29,1,2.29,0.8285518175661483,101,4.61512051684126,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,6,1.791759469228055,no,yes
100%,f,48,28804,Entire home/apt,2,6,1,Real Bed,85,0,224,6,0,2,13,6,93,9,9,9,9,8,8,super_strict_30,1.4,1,2.4,0.8754687373538999,94,4.543294782270004,9,2.1972245773362196,9,2.1972245773362196,10,2.302585092994046,10,2.302585092994046,10,2.302585092994046,10,2.302585092994046,7,1.9459101490553132,no,yes
100%,t,1,28806,Private room,1,2,1,Real Bed,50,0,25,1,0,2,12,18,99,10,10,10,10,10,10,flexible,3.94,1,4.9399999999999995,1.597365331199831,100,4.605170185988092,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,19,2.9444389791664403,no,no
100%,f,48,28805,Entire home/apt,2,6,3,Real Bed,177,0,229,6,0,2,17,2,100,10,10,10,10,10,10,super_strict_30,1.87,1,2.87,1.0543120297715298,101,4.61512051684126,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,3,1.0986122886681098,no,no
N/A,f,2,28806,Entire home/apt,2.5,6,4,Real Bed,200,500,0,1,0,2,4,13,95,9,9,10,9,10,10,strict_14_with_grace_period,3.17,1,4.17,1.4279160358107101,96,4.564348191467836,11,2.3978952727983707,11,2.3978952727983707,10,2.302585092994046,11,2.3978952727983707,10,2.302585092994046,10,2.302585092994046,14,2.6390573296152584,no,no
100%,f,7,28806,Entire home/apt,1,4,1,Real Bed,19,0,0,3,5,1,29,7,97,10,10,10,10,10,10,flexible,1.71,1,2.71,0.9969486348916096,98,4.584967478670572,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,8,2.0794415416798357,no,no
100%,f,2,28715,Entire home/apt,2,10,6,Real Bed,150,100,100,6,20,2,7,11,95,10,10,9,10,9,10,strict_14_with_grace_period,2.7,1,3.7,1.308332819650179,96,4.564348191467836,11,2.3978952727983707,10,2.302585092994046,11,2.3978952727983707,10,2.302585092994046,11,2.3978952727983707,11,2.3978952727983707,12,2.4849066497880004,no,no
100%,t,1,28803,Entire home/apt,1,2,1,Real Bed,110,0,55,1,0,2,16,13,95,10,10,10,10,10,10,strict_14_with_grace_period,2.98,1,3.98,1.3812818192963463,96,4.564348191467836,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,14,2.6390573296152584,no,no
100%,f,10,28806,Entire home/apt,1,6,3,Real Bed,99,150,64,2,20,1,18,48,96,10,9,10,10,10,9,strict_14_with_grace_period,11.61,1,12.61,2.534490149976828,97,4.574710978503383,10,2.302585092994046,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,10,2.302585092994046,49,3.8918202981106265,no,no
100%,t,1,28804,Entire home/apt,1,4,2,Real Bed,149,0,45,1,0,2,9,20,99,10,10,10,10,10,10,moderate,4.38,1,5.38,1.682688374173693,100,4.605170185988092,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,21,3.044522437723423,no,yes
N/A,t,2,28806,Entire home/apt,1,4,2,Real Bed,65,100,40,2,25,1,16,31,96,10,10,10,10,9,10,strict_14_with_grace_period,7.56,1,8.559999999999999,2.1471001901536506,97,4.574710978503383,11,2.3978952727983707,10,2.302585092994046,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,32,3.4657359027997265,no,no
N/A,f,1,28806,Entire home/apt,2,6,3,Real Bed,178,300,100,1,0,2,24,8,98,10,10,10,10,10,9,moderate,1.97,1,2.9699999999999998,1.0885619528146082,99,4.59511985013459,10,2.302585092994046,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,9,2.1972245773362196,no,no
100%,t,2,28803,Entire home/apt,1,3,2,Real Bed,80,200,20,2,5,2,4,19,100,10,10,10,10,10,10,strict_14_with_grace_period,5.23,1,6.23,1.8293763327993617,101,4.61512051684126,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,20,2.995732273553991,no,no
100%,t,1,28806,Entire home/apt,1,2,1,Real Bed,88,0,15,1,10,2,17,15,96,10,10,10,10,10,10,flexible,4.95,1,5.95,1.7833912195575383,97,4.574710978503383,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,16,2.772588722239781,no,no
100%,f,1,28806,Private room,1.5,2,1,Real Bed,60,0,15,1,0,1,0,5,100,10,10,10,10,10,10,flexible,1.47,1,2.4699999999999998,0.9042181506398858,101,4.61512051684126,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,6,1.791759469228055,no,no
100%,t,1,28804,Entire home/apt,1,5,3,Real Bed,79,0,59,3,9,1,20,16,100,10,10,10,10,10,10,moderate,3.69,1,4.6899999999999995,1.5454325824581878,101,4.61512051684126,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,17,2.833213344056216,no,yes
100%,t,1,28801,Entire home/apt,1,4,2,Real Bed,99,200,75,2,20,2,13,16,100,10,10,10,10,10,10,strict_14_with_grace_period,7.16,1,8.16,2.0992441689760155,101,4.61512051684126,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,17,2.833213344056216,yes,no
N/A,t,4,28805,Private room,1,2,2,Real Bed,75,200,50,1,0,2,19,8,100,10,10,10,10,10,10,moderate,2.03,1,3.03,1.1085626195212777,101,4.61512051684126,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,9,2.1972245773362196,no,no
N/A,t,1,28803,Entire home/apt,1,3,2,Real Bed,85,200,20,2,15,2,20,22,98,10,10,10,10,10,10,moderate,5.08,1,6.08,1.8050046959780757,99,4.59511985013459,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,23,3.1354942159291497,no,no
100%,t,2,28704,Entire home/apt,1,8,3,Real Bed,144,0,75,6,10,2,18,19,98,10,10,10,10,10,10,flexible,4.91,1,5.91,1.776645831418007,99,4.59511985013459,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,20,2.995732273553991,no,no
N/A,f,1,28806,Private room,1,2,1,Real Bed,60,0,40,1,0,1,0,3,87,8,9,9,10,8,9,moderate,0.78,1,1.78,0.5766133643039938,88,4.477336814478207,10,2.302585092994046,9,2.1972245773362196,11,2.3978952727983707,10,2.302585092994046,9,2.1972245773362196,10,2.302585092994046,4,1.3862943611198906,no,no
N/A,t,4,28801,Entire home/apt,1,2,1,Real Bed,250,200,75,1,0,3,16,10,100,10,10,10,10,10,10,strict_14_with_grace_period,2.61,1,3.61,1.2837077723447896,101,4.61512051684126,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,yes,no
N/A,t,4,28801,Entire home/apt,1,2,1,Real Bed,250,200,75,1,0,3,18,10,100,10,10,10,10,10,9,strict_14_with_grace_period,2.61,1,3.61,1.2837077723447896,101,4.61512051684126,10,2.302585092994046,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,yes,no
100%,t,1,28803,Private room,1,2,1,Real Bed,75,0,0,1,0,1,21,20,99,10,10,10,10,10,10,moderate,4.88,1,5.88,1.7715567619105355,100,4.605170185988092,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,21,3.044522437723423,no,no
100%,f,1,28806,Entire home/apt,2,5,2,Real Bed,225,0,100,4,25,2,18,9,100,10,10,10,10,10,10,strict_14_with_grace_period,2.65,1,3.65,1.2947271675944,101,4.61512051684126,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,10,2.302585092994046,no,no
N/A,f,1,28805,Private room,1,2,1,Real Bed,55,300,35,1,15,2,21,6,90,10,9,9,10,10,9,flexible,1.65,1,2.65,0.9745596399981308,91,4.51085950651685,10,2.302585092994046,11,2.3978952727983707,11,2.3978952727983707,10,2.302585092994046,11,2.3978952727983707,10,2.302585092994046,7,1.9459101490553132,no,no
100%,t,1,28806,Private room,1,2,1,Real Bed,35,0,0,1,0,1,0,32,99,10,10,10,10,10,10,flexible,8.65,1,9.65,2.2669579153508947,100,4.605170185988092,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,33,3.4965075614664802,no,no
N/A,t,2,28805,Private room,1,2,1,Real Bed,99,0,25,1,0,1,24,20,100,10,10,10,10,10,10,flexible,4.88,1,5.88,1.7715567619105355,101,4.61512051684126,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,21,3.044522437723423,no,no
100%,t,1,28806,Entire home/apt,2,6,3,Real Bed,200,0,100,1,0,1,20,12,100,10,10,10,10,10,10,flexible,3.1,1,4.1,1.410986973710262,101,4.61512051684126,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,13,2.5649493574615367,no,no
100%,t,2,28804,Entire home/apt,3.5,8,4,Real Bed,350,250,150,1,0,3,14,11,100,10,10,10,10,10,10,strict_14_with_grace_period,3.24,1,4.24,1.4445632692438664,101,4.61512051684126,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,12,2.4849066497880004,no,yes
100%,f,2,28801,Entire home/apt,1,2,1,Real Bed,79,0,35,2,10,1,5,19,92,9,9,10,10,10,9,strict_14_with_grace_period,6.33,1,7.33,1.9919755158985601,93,4.532599493153256,10,2.302585092994046,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,10,2.302585092994046,10,2.302585092994046,20,2.995732273553991,yes,no
N/A,t,1,28805,Private room,1,4,2,Real Bed,100,0,0,1,0,2,16,19,100,10,10,10,10,10,10,flexible,4.38,1,5.38,1.682688374173693,101,4.61512051684126,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,11,2.3978952727983707,20,2.995732273553991,no,no
